Leg,Site,Hole,Latitude,Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Water Depth (mbsl),Number of Cores,Interval Cored (m),Core Recovered (m),% Recovered,Drilled (m),Penetration (m),Comment
193,1189,C,3° 43.242'S,151° 40.524'E,-3.7207,151.6754,1688.6,0,0,0,,166,166,
193,1190,A,3° 43.290'S,151° 40.584'E,-3.7215,151.6764,1703.1,1,9.1,0,0.3,0,9.1,
193,1190,B,3° 43.314'S,151° 40.614'E,-3.7219,151.6769,1701.1,1,8.6,0.2,2.9,0,10.1,
193,1190,C,3° 43.304'S,151° 40.608'E,-3.7217333,151.6768,1696.1,3,17.2,0.4,2.3,0,17.2,
193,1191,A,3° 43.608'S,151° 40.338'E,-3.7268,151.6723,1694.1,3,20.1,3.4,16.7,0,20.1,
194,1192,A,20° 34.306'S,152° 24.257'E,-20.5717667,152.4042833,374.4,30,242.5,243.5,100.4,0,242.5,
194,1192,B,20° 34.310'S,152° 24.260'E,-20.5718333,152.4043333,376.5,22,178,105.1,59.1,177.5,355.5,
194,1193,A,20° 14.502'S,151° 47.531'E,-20.2417,151.7921833,348.3,84,515,174,33.8,0,515,
194,1193,B,20° 14.501'S,151° 47.542'E,-20.2416833,151.7923667,348.3,21,103,12.8,12.4,35,138,
194,1193,C,20° 14.495'S,151° 47.538'E,-20.2415833,151.7923,348.3,8,73.6,21.1,28.6,474.9,548.5,
194,1194,A,20° 14.552'S,151° 58.983'E,-20.2425333,151.98305,373.9,20,169.9,126.2,74.3,0,169.9,
194,1194,B,20° 14.554'S,151° 58.991'E,-20.2425667,151.9831833,373.9,33,317.1,89.2,28.1,0,427.1,
194,1195,A,20° 24.283'S,152° 40.231'E,-20.4047167,152.6705167,419.9,9,80.7,79.3,98.2,0,80.7,
194,1195,B,20° 24.283'S,152° 40.243'E,-20.4047167,152.6707167,419.2,55,521.2,399.3,76.6,0,521.2,
194,1196,A,21°  0.371'S,152° 51.512'E,-21.0061833,152.8585333,304.2,70,672.2,86.4,12.8,0,672.2,
194,1196,B,21°  0.372'S,152° 51.523'E,-21.0062,152.8587167,304.2,51,265.3,29.4,11.1,0,265.3,
194,1197,A,21°  4.570'S,153°  3.929'E,-21.0761667,153.0654833,348.3,23,203.8,56.2,27.6,0,203.8,
194,1197,B,21°  4.574'S,153°  3.943'E,-21.0762333,153.0657167,348.3,65,624.9,213.6,34.2,50,674.9,
194,1198,A,20° 57.930'S,152° 43.994'E,-20.9655,152.7332333,319.4,27,251.5,210.2,83.6,0,251.5,
194,1198,B,20° 57.930'S,152° 44.005'E,-20.9655,152.7334167,319.4,34,326.9,116.6,35.7,195.7,522.6,
194,1199,A,20° 58.692'S,152° 54.947'E,-20.9782,152.9157833,315.7,45,419.5,92.2,22,0,419.5,
195,1200,A,13° 47.005'N,146°  0.186'E,13.7834167,146.0031,2910.3,16,147.2,11.6,7.9,0,147.2,
195,1200,B,13° 47.004'N,146°  0.198'E,13.7834,146.0033,2911.3,0,0,0,,0,98,
195,1200,C,13° 47.072'N,146°  0.172'E,13.7845333,146.0028667,2932.1,1,0,0,,140,140,
195,1200,D,13° 47.044'N,146°  0.171'E,13.7840667,146.00285,2931,10,21.9,22,100.5,22.5,44.4,
195,1200,E,13° 47.001'N,146°  0.186'E,13.78335,146.0031,2911,10,54.4,38.1,70,2,56.4,
195,1200,F,13° 47.015'N,146°  0.186'E,13.7835833,146.0031,2911,3,16.3,16.3,99.9,0,16.3,
195,1201,A,19° 17.883'N,135°  5.950'E,19.29805,135.0991667,5709.9,1,1.6,1.5,93.1,0,1.6,
195,1201,B,19° 17.879'N,135°  5.951'E,19.2979833,135.0991833,5710.2,11,90.3,65.9,73,0,90.3,
195,1201,C,19° 17.883'N,135°  5.941'E,19.29805,135.0990167,5709.8,6,48.1,49.5,102.9,0,48.1,
195,1201,D,19° 17.817'N,135°  5.952'E,19.29695,135.0992,5708.7,55,519.6,406.8,78.3,80.4,600,
195,1201,E,19° 17.854'N,135°  5.949'E,19.2975667,135.09915,5710,0,0,0,,540.9,580,
195,1202,A,24° 48.245'N,122° 30.000'E,24.8040833,122.5,1274.1,13,119.5,127.1,106.4,0,119.5,
195,1202,B,24° 48.245'N,122° 30.008'E,24.8040833,122.5001333,1274.1,16,140.5,143.3,102,0,140.5,
195,1202,C,24° 48.243'N,122° 30.016'E,24.80405,122.5002667,1273.6,11,97.5,102.6,105.2,0,97.5,
195,1202,D,24° 48.246'N,122° 30.026'E,24.8041,122.5004333,1275.1,44,410,321.6,78.4,0,410,
196,808,H,32° 21.214'N,134° 56.701'E,32.3535667,134.9450167,4675.1,0,0,0,,126.7,126.7,
196,808,I,32° 21.215'N,134° 56.700'E,32.3535833,134.945,4675.1,0,0,0,,1057.6,1057.6,
196,1173,B,32° 14.683'N,135°  1.484'E,32.2447167,135.0247333,4791.1,3,19.5,5.2,26.6,737.1,756.6,
196,1173,C,32° 14.698'N,135°  1.461'E,32.2449667,135.02435,4791.1,0,0,0,,175,175,
197,1203,A,50° 56.998'N,167° 44.397'E,50.9499667,167.73995,2593.5,68,614.6,333.9,54.3,300,914.6,
197,1204,A,51° 11.678'N,167° 46.360'E,51.1946333,167.7726667,2371,14,118.4,55.9,47.2,761.9,880.3,
197,1204,B,51° 11.641'N,167° 46.422'E,51.1940167,167.7737,2370,17,143.8,55.9,38.9,810.7,954.5,
197,1205,A,41° 19.999'N,170° 22.700'E,41.3333167,170.3783333,1309.9,45,326,165.6,50.8,0,326,
197,1206,A,34° 55.548'N,172°  8.753'E,34.9258,172.1458833,1545.7,44,278.2,141.4,50.8,0,335.2,
198,1207,A,37° 47.429'N,162° 45.053'E,37.7904833,162.7508833,3100.8,29,223,213.6,95.8,33.6,256.6,
198,1207,B,37° 47.437'N,162° 45.053'E,37.7906167,162.7508833,3100.7,49,465.8,60.2,12.9,157,622.8,
198,1208,A,36°  7.630'N,158° 12.095'E,36.1271667,158.2015833,3345.7,42,392.3,345.9,88.2,0,392.3,
198,1209,A,32° 39.100'N,158° 30.356'E,32.6516667,158.5059333,2387.2,28,259.6,262.3,101,0,259.6,
198,1209,B,32° 39.108'N,158° 30.356'E,32.6518,158.5059333,2387.4,32,297.6,303.2,101.9,0.4,298,
198,1209,C,32° 39.099'N,158° 30.365'E,32.65165,158.5060833,2387.4,23,202.2,200.6,99.2,105.3,307.5,
198,1210,A,32° 13.412'N,158° 15.562'E,32.2235333,158.2593667,2573.5,27,241.4,249.3,103.3,1,242.4,
198,1210,B,32° 13.420'N,158° 15.562'E,32.2236667,158.2593667,2573.2,42,365.5,376.4,103,11.5,377,
198,1211,A,32°  0.130'N,157° 50.999'E,32.0021667,157.8499833,2907.5,18,158.9,162.7,102.4,0,158.9,
198,1211,B,32°  0.139'N,157° 51.000'E,32.0023167,157.85,2906.2,19,168.3,181.9,108.1,1.6,169.9,
198,1211,C,32°  0.122'N,157° 51.000'E,32.0020333,157.85,2906.9,15,138.3,140.9,101.9,0,138.3,
198,1212,A,32° 26.900'N,157° 42.702'E,32.4483333,157.7117,2682.5,13,101.6,116.9,115.1,0,101.6,
198,1212,B,32° 26.907'N,157° 42.700'E,32.44845,157.7116667,2680.6,27,192.8,180.5,93.6,14.8,207.6,
198,1213,A,31° 34.640'N,157° 17.860'E,31.5773333,157.2976667,3882.8,21,198.9,43.1,21.7,0,198.9,
198,1213,B,31° 34.658'N,157° 17.862'E,31.5776333,157.2977,3882.6,33,304.7,60.5,19.8,189.7,494.4,
198,1214,A,31° 52.025'N,157° 28.717'E,31.8670833,157.4786167,3401.6,25,235.9,16.5,7,0,235.9,
199,1215,A,26°  1.773'N,147° 55.991'W,26.02955,-147.9331833,5395.6,10,75.4,68.3,90.5,0,75.4,
199,1215,B,26°  1.763'N,147° 55.991'W,26.0293833,-147.9331833,5395.3,11,82.8,59,71.2,0,82.8,
199,1216,A,21° 27.163'N,139° 28.791'W,21.4527167,-139.47985,5152.5,11,62.2,56.5,90.8,0,62.2,
199,1216,B,21° 27.170'N,139° 28.786'W,21.4528333,-139.4797667,5147.2,1,9.5,9.8,102.6,0,9.5,
199,1217,A,16° 52.013'N,138°  5.999'W,16.8668833,-138.0999833,5342.1,17,145.2,89.9,61.9,0,145.2,
199,1217,B,16° 52.018'N,138°  6.000'W,16.8669667,-138.1,5342.1,7,66.5,61.5,92.5,0,86.5,
199,1217,C,16° 52.023'N,138°  6.001'W,16.86705,-138.1000167,5342.1,5,47.5,46.8,98.6,0,79.5,
199,1218,A,8° 53.367'N,135° 22.000'W,8.88945,-135.3666667,4826.3,30,276.8,266.4,96.3,0,276.8,
199,1218,B,8° 53.378'N,135° 21.999'W,8.8896333,-135.36665,4827.6,29,263.5,259.2,98.4,0,263.5,
199,1218,C,8° 53.389'N,135° 22.000'W,8.8898167,-135.3666667,4827.6,21,194.8,198.1,101.7,62,256.8,
199,1219,A,7° 48.010'N,142°  0.939'W,7.8001667,-142.01565,5063.4,27,250.8,240.4,95.9,0,250.8,
199,1219,B,7° 48.019'N,142°  0.939'W,7.8003167,-142.01565,5063.4,15,137,138.6,101.1,0,158,
199,1220,A,10° 10.601'N,142° 45.492'W,10.1766833,-142.7582,5217.9,12,114,118.7,104.1,0,114,
199,1220,B,10° 10.600'N,142° 45.503'W,10.1766667,-142.7583833,5217.9,20,166,144.6,87.1,36,202,
199,1220,C,10° 10.600'N,142° 45.515'W,10.1766667,-142.7585833,5217.9,17,153.6,116.1,75.6,50.5,204.1,
199,1221,A,12°  1.999'N,143° 41.651'W,12.0333167,-143.6941833,5175.3,13,115.6,113.8,98.5,0,115.6,
199,1221,B,12°  1.988'N,143° 41.653'W,12.0331333,-143.6942167,5175.1,2,14.2,14.5,102.3,0,14.2,
199,1221,C,12°  1.987'N,143° 41.651'W,12.0331167,-143.6941833,5174.4,12,100.2,54.1,54,57.1,157.3,
199,1221,D,12°  1.976'N,143° 41.652'W,12.0329333,-143.6942,5174.4,4,17.8,2.3,12.8,138.2,156,
199,1222,A,13° 48.978'N,143° 53.348'W,13.8163,-143.8891333,4988.7,12,107.3,74.6,69.6,0,107.3,
199,1222,B,13° 48.978'N,143° 53.337'W,13.8163,-143.88895,4990.7,7,64.4,63.8,99,0,64.4,
200,1223,A,22° 58.410'N,155° 39.259'W,22.9735,-155.6543167,4235.1,6,41,23.5,57.4,0,41,
200,1224,A,27° 53.369'N,141° 58.754'W,27.8894833,-141.9792333,4966.1,6,32.2,1.7,5.2,0,32.2,
200,1224,B,27° 53.370'N,141° 58.754'W,27.8895,-141.9792333,4970.4,1,0.2,0.2,100,0,0.2,
200,1224,C,27° 53.369'N,141° 58.757'W,27.8894833,-141.9792833,4967.1,1,6.5,6.5,100.5,0,6.5,
200,1224,D,27° 53.370'N,141° 58.752'W,27.8895,-141.9792,4967.1,5,33.5,15.6,46.7,31.2,64.7,
200,1224,E,27° 53.363'N,141° 58.757'W,27.8893833,-141.9792833,4967.1,3,28.7,14.9,52,8,36.7,
200,1224,F,27° 53.363'N,141° 58.757'W,27.8893833,-141.9792833,4967.1,17,146.8,37.7,25.7,0,174.5,
201,1225,A,2° 46.247'N,110° 34.289'W,2.7707833,-110.5714833,3761.3,35,315.6,321.6,101.9,4,319.6,
201,1225,B,2° 46.253'N,110° 34.289'W,2.7708833,-110.5714833,3760.1,1,9,9,99.6,0,9,
201,1225,C,2° 46.257'N,110° 34.289'W,2.77095,-110.5714833,3760.2,33,304.3,305.5,100.4,1,305.3,
201,1226,A,3°  5.669'S,90° 49.079'W,-3.0944833,-90.8179833,3296.9,1,9.5,9.4,99.3,0,9.5,
201,1226,B,3°  5.669'S,90° 49.079'W,-3.0944833,-90.8179833,3297,47,418.9,413.7,98.8,2.5,421.4,
201,1226,C,3°  5.648'S,90° 49.079'W,-3.0941333,-90.8179833,3296.4,1,7.9,7.9,100.1,0,7.9,
201,1226,D,3°  5.646'S,90° 49.081'W,-3.0941,-90.8180167,3296.7,1,7.6,7.6,100.5,0,7.6,
201,1226,E,3°  5.643'S,90° 49.079'W,-3.09405,-90.8179833,3296.4,25,227.5,227,99.8,190.9,418.4,
201,1227,A,8° 59.463'S,79° 57.350'W,-8.99105,-79.9558333,427.5,18,151.1,100.5,66.5,0,151.1,
201,1227,B,8° 59.453'S,79° 57.350'W,-8.9908833,-79.9558333,427.1,3,24,24.7,102.8,0,24,
201,1227,C,8° 59.447'S,79° 57.348'W,-8.9907833,-79.9558,426.3,3,26.8,27.2,101.7,0,26.8,
201,1227,D,8° 59.447'S,79° 57.361'W,-8.9907833,-79.9560167,426.6,8,74,54.8,74.1,0,74,
201,1227,E,8° 59.442'S,79° 57.360'W,-8.9907,-79.956,427.2,4,26.9,26.7,99.3,0,26.9,
201,1228,A,11°  3.872'S,78°  4.670'W,-11.0645333,-78.0778333,262.2,23,196.9,126.3,64.2,4,200.9,
201,1228,B,11°  3.862'S,78°  4.664'W,-11.0643667,-78.0777333,262.3,7,55.3,51.1,92.4,0,55.3,
201,1228,C,11°  3.855'S,78°  4.666'W,-11.06425,-78.0777667,261.5,1,7.5,7.5,100.4,0,7.5,
201,1228,D,11°  3.851'S,78°  4.671'W,-11.0641833,-78.07785,261.5,3,26.6,27.2,102.4,0,26.6,
201,1228,E,11°  3.841'S,78°  4.669'W,-11.0640167,-78.0778167,261.7,2,8.3,9.2,111.2,0,8.3,
201,1229,A,10° 58.572'S,77° 57.459'W,-10.9762,-77.95765,152.2,22,192.9,133.1,69,1.5,194.4,
201,1229,B,10° 58.570'S,77° 57.458'W,-10.9761667,-77.9576333,153.7,4,25.4,24.8,97.8,0,25.4,
201,1229,C,10° 58.568'S,77° 57.468'W,-10.9761333,-77.9578,151.2,1,8.8,8.8,100,0,8.8,
201,1229,D,10° 58.567'S,77° 57.470'W,-10.9761167,-77.9578333,151.2,15,115.8,101,87.2,0,115.8,
201,1229,E,10° 58.565'S,77° 57.481'W,-10.9760833,-77.9580167,151.3,13,121.5,99.6,82,0,121.5,
201,1230,A,9°  6.753'S,80° 35.010'W,-9.11255,-80.5835,5086.2,39,277.3,187.3,67.6,1,278.3,
201,1230,B,9°  6.741'S,80° 35.011'W,-9.11235,-80.5835167,5085.5,14,102,98.3,96.4,3,105,
201,1230,C,9°  6.737'S,80° 35.011'W,-9.1122833,-80.5835167,5086.4,2,14,14.4,103,0,14,
201,1230,D,9°  6.734'S,80° 35.013'W,-9.1122333,-80.58355,5086.9,2,13.5,14.2,105.3,0,13.5,
201,1230,E,9°  6.726'S,80° 35.009'W,-9.1121,-80.5834833,5086.9,5,34.5,35.5,102.9,1.5,36,
201,1231,A,12°  1.265'S,81° 54.241'W,-12.0210833,-81.9040167,4812.6,1,9.5,10.1,106.6,0,9.5,
201,1231,B,12°  1.264'S,81° 54.240'W,-12.0210667,-81.904,4813.7,14,115.8,115.3,99.6,1.5,117.3,
201,1231,C,12°  1.252'S,81° 54.240'W,-12.0208667,-81.904,4812.5,2,15.1,15.3,101.1,0,15.1,
201,1231,D,12°  1.241'S,81° 54.241'W,-12.0206833,-81.9040167,4812.3,13,121.9,111.6,91.5,0,121.9,
201,1231,E,12°  1.231'S,81° 54.239'W,-12.0205167,-81.9039833,4812.5,14,119.1,118.6,99.6,0,119.1,
202,1232,A,39° 53.470'S,75° 54.082'W,-39.8911667,-75.9013667,4078.6,39,371.3,288.8,77.8,0,371.3,
202,1232,B,39° 53.453'S,75° 54.079'W,-39.8908833,-75.9013167,4069.5,10,90.1,96.3,106.9,0,90.1,
202,1232,C,39° 53.440'S,75° 54.082'W,-39.8906667,-75.9013667,4068.9,4,33.2,31.7,95.4,0,33.2,
202,1233,A,41°  0.001'S,74° 26.998'W,-41.0000167,-74.4499667,837.5,1,9.5,9.9,104.6,2.5,12,
202,1233,B,41°  0.001'S,74° 26.998'W,-41.0000167,-74.4499667,837.5,11,100,102,102,9.5,109.5,
202,1233,C,41°  0.003'S,74° 26.992'W,-41.00005,-74.4498667,837.7,13,116.3,121.8,104.7,0,116.3,
202,1233,D,41°  0.009'S,74° 26.991'W,-41.00015,-74.44985,839.2,13,110.3,114.9,104.2,2,112.3,
202,1233,E,41°  0.013'S,74° 26.982'W,-41.0002167,-74.4497,838.1,8,74.9,73.7,98.3,26.6,101.5,
202,1234,A,36° 13.153'S,73° 40.909'W,-36.2192167,-73.6818167,1015.6,22,205.2,189,92.1,0,205.2,
202,1234,B,36° 13.150'S,73° 40.903'W,-36.2191667,-73.6817167,1014,19,180.4,169.7,94.1,2,182.4,
202,1234,C,36° 13.156'S,73° 40.894'W,-36.2192667,-73.6815667,1014.4,8,76,76.4,100.6,3.1,79.1,
202,1235,A,36°  9.591'S,73° 33.990'W,-36.15985,-73.5665,489.7,20,181.3,182.8,100.8,0,181.3,
202,1235,B,36°  9.592'S,73° 33.983'W,-36.1598667,-73.5663833,488.5,19,176.2,178.8,101.5,0,176.2,
202,1235,C,36°  9.599'S,73° 33.976'W,-36.1599833,-73.5662667,488.5,16,152,151.8,99.9,0.5,152.5,
202,1236,A,21° 21.539'S,81° 26.160'W,-21.3589833,-81.436,1323.7,24,207.7,197.2,95,0,207.7,
202,1236,B,21° 21.541'S,81° 26.165'W,-21.3590167,-81.4360833,1322.5,13,122.8,125.1,101.9,0,122.8,
202,1236,C,21° 21.538'S,81° 26.170'W,-21.3589667,-81.4361667,1322.5,18,164.5,167.7,102,2.8,167.3,
202,1237,A,16°  0.420'S,76° 22.680'W,-16.007,-76.378,3212.7,1,9.5,9.9,104.7,1,10.5,
202,1237,B,16°  0.421'S,76° 22.680'W,-16.0070167,-76.378,3212.7,34,317.4,331.4,104.4,0,317.4,
202,1237,C,16°  0.422'S,76° 22.685'W,-16.0070333,-76.3780833,3211.9,33,313.3,323.7,103.3,2,315.3,
202,1237,D,16°  0.421'S,76° 22.693'W,-16.0070167,-76.3782167,3211.9,11,104.5,106.1,101.5,148.5,253,
202,1238,A,1° 52.310'S,82° 46.940'W,-1.8718333,-82.7823333,2202.2,46,430.6,409.8,95.2,0,430.6,
202,1238,B,1° 52.310'S,82° 46.934'W,-1.8718333,-82.7822333,2202.2,21,198,209.5,105.8,3,201,
202,1238,C,1° 52.310'S,82° 46.928'W,-1.8718333,-82.7821333,2203.2,18,162.5,167.9,103.3,5,167.5,
202,1239,A,0° 40.320'S,82°  4.850'W,-0.672,-82.0808333,1414.7,55,515.4,515.1,99.9,0,515.4,
202,1239,B,0° 40.321'S,82°  4.860'W,-0.6720167,-82.081,1413.3,42,396.7,407.3,102.7,2,398.7,
202,1239,C,0° 40.320'S,82°  4.870'W,-0.672,-82.0811667,1413.3,12,114,119.7,105,3.3,117.3,
202,1240,A,0°  1.311'N,86° 27.750'W,0.02185,-86.4625,2922.4,28,253,264,104.4,0,253,
202,1240,B,0°  1.311'N,86° 27.756'W,0.02185,-86.4626,2920.2,26,246.2,254.8,103.5,2,248.2,
202,1240,C,0°  1.311'N,86° 27.760'W,0.02185,-86.4626667,2920.2,8,76,75.3,99.1,4.2,80.2,
202,1240,D,0°  1.311'N,86° 27.766'W,0.02185,-86.4627667,2920.2,3,28.5,28.4,99.7,3.2,31.7,
202,1241,A,5° 50.570'N,86° 26.670'W,5.8428333,-86.4445,2027.3,43,394.4,404.9,102.7,0,394.4,
202,1241,B,5° 50.570'N,86° 26.681'W,5.8428333,-86.4446833,2025.8,32,303.6,302.2,99.5,91.4,395,
202,1241,C,5° 50.570'N,86° 26.692'W,5.8428333,-86.4448667,2027.2,11,101,103.1,102,42.5,143.5,
202,1242,A,7° 51.352'N,83° 36.402'W,7.8558667,-83.6067,1363.4,27,250.8,260.1,103.7,0,250.8,
202,1242,B,7° 51.353'N,83° 36.413'W,7.8558833,-83.6068833,1365.2,27,250.5,259.2,103.5,5.5,256,
202,1242,C,7° 51.352'N,83° 36.424'W,7.8558667,-83.6070667,1363.1,18,166.5,170.9,102.7,5.5,172,
202,1242,D,7° 51.353'N,83° 36.435'W,7.8558833,-83.60725,1363.1,8,76,80.2,105.5,15.5,91.5,
203,1243,A,5° 18.054'N,110°  4.580'W,5.3009,-110.0763333,3871.3,0,0,0,,212,212,
203,1243,B,5° 18.054'N,110°  4.254'W,5.3009,-110.0709,3856.6,19,93.3,28.2,30.2,102,195.3,
204,1244,A,44° 35.170'N,125°  7.191'W,44.5861667,-125.11985,896.7,1,9.5,10,105.2,0,9.5,
204,1244,B,44° 35.170'N,125°  7.192'W,44.5861667,-125.1198667,896,6,54.1,56.8,105.1,0,54.1,
204,1244,C,44° 35.178'N,125°  7.190'W,44.5863,-125.1198333,895.1,39,332,315.5,95,1.5,333.5,
204,1244,D,44° 35.186'N,125°  7.190'W,44.5864333,-125.1198333,895.1,0,0,0,,380,380,
204,1244,E,44° 35.171'N,125°  7.172'W,44.5861833,-125.1195333,893.3,19,135.8,137.7,101.4,114.2,250,
204,1244,F,44° 35.169'N,125°  7.170'W,44.58615,-125.1195,896.3,4,24.1,24.9,103.3,0,24.1,
204,1245,A,44° 35.170'N,125°  8.946'W,44.5861667,-125.1491,875.6,0,0,0,,380,380,
204,1245,B,44° 35.159'N,125°  8.946'W,44.5859833,-125.1491,869.7,53,471.7,418,88.6,2,473.7,
204,1245,C,44° 35.170'N,125°  8.931'W,44.5861667,-125.14885,868.6,29,198.7,185.3,93.3,3,201.7,
204,1245,D,44° 35.169'N,125°  8.931'W,44.58615,-125.14885,870.1,3,24,24.8,103.4,0,24,
204,1245,E,44° 35.170'N,125°  8.961'W,44.5861667,-125.14935,869.5,8,66.6,18.5,27.7,473.7,540.3,
204,1246,A,44° 35.164'N,125°  8.140'W,44.5860667,-125.1356667,850.6,0,0,0,,180,180,
204,1246,B,44° 35.164'N,125°  8.123'W,44.5860667,-125.1353833,849.4,16,136.7,135.4,99,0,136.7,
204,1247,A,44° 34.659'N,125°  9.010'W,44.57765,-125.1501667,834.1,0,0,0,,270,270,
204,1247,B,44° 34.659'N,125°  9.077'W,44.57765,-125.1512833,834.3,27,217,212,97.7,3,220,
204,1248,A,44° 34.452'N,125°  9.155'W,44.5742,-125.1525833,832,0,0,0,,194,194,
204,1248,B,44° 34.457'N,125°  9.148'W,44.5742833,-125.1524667,829.6,3,17,7.4,43.8,0,17,
204,1248,C,44° 34.454'N,125°  9.150'W,44.5742333,-125.1525,829.6,17,149,101.4,68.1,0,149,
204,1249,A,44° 34.225'N,125°  8.842'W,44.5704167,-125.1473667,777.5,0,0,0,,90,90,
204,1249,B,44° 34.211'N,125°  8.841'W,44.5701833,-125.14735,778.4,8,45,14,31.1,0,74.9,
204,1249,C,44° 34.237'N,125°  8.841'W,44.5706167,-125.14735,778.4,14,88.5,59,66.6,1.5,90,
204,1249,D,44° 34.222'N,125°  8.837'W,44.5703667,-125.1472833,777.2,3,16.5,4.8,29,2,18.5,
204,1249,E,44° 34.227'N,125°  8.837'W,44.57045,-125.1472833,777.2,3,9,3.4,37.6,2,11,
204,1249,F,44° 34.232'N,125°  8.838'W,44.5705333,-125.1473,777.2,16,82.5,57.4,69.5,7.5,90,
204,1249,G,44° 34.207'N,125°  8.842'W,44.5701167,-125.1473667,776.8,5,43,11.2,26.1,0,43,
204,1249,H,44° 34.211'N,125°  8.837'W,44.5701833,-125.1472833,776.8,6,52.5,27.5,52.4,0,52.5,
204,1249,I,44° 34.211'N,125°  8.844'W,44.5701833,-125.1474,776.8,4,33.6,8.7,25.9,0,33.6,
204,1249,J,44° 34.211'N,125°  8.842'W,44.5701833,-125.1473667,776.8,3,32.5,7.7,23.7,0,32.5,
204,1249,K,44° 34.214'N,125°  8.839'W,44.5702333,-125.1473167,776.8,5,43.2,16.9,39.1,1,44.2,
204,1249,L,44° 34.212'N,125°  8.844'W,44.5702,-125.1474,776.8,5,38.5,14.1,36.8,0,38.5,
204,1250,A,44° 34.118'N,125°  9.018'W,44.5686333,-125.1503,796,0,0,0,,210,210,
204,1250,B,44° 34.117'N,125°  8.992'W,44.5686167,-125.1498667,795.9,0,0,0,,180,180,
204,1250,C,44° 34.127'N,125°  9.018'W,44.5687833,-125.1503,795.8,19,143,117.3,82,2,145,
204,1250,D,44° 34.106'N,125°  9.018'W,44.5684333,-125.1503,795.7,19,142,133.7,94.1,3,145,
204,1250,E,44° 34.112'N,125°  9.017'W,44.5685333,-125.1502833,795.7,2,16,11.9,74.6,0,16,
204,1250,F,44° 34.117'N,125°  9.002'W,44.5686167,-125.1500333,795.4,13,77,69.1,89.7,103,180,
204,1251,A,44° 34.220'N,125°  4.452'W,44.5703333,-125.0742,1216.9,0,0,0,,380,380,
204,1251,B,44° 34.219'N,125°  4.438'W,44.5703167,-125.0739667,1213.3,53,442.1,368.6,83.4,3,445.1,
204,1251,C,44° 34.206'N,125°  4.437'W,44.5701,-125.07395,1210.2,2,17.6,13.6,77.4,0,17.6,
204,1251,D,44° 34.206'N,125°  4.437'W,44.5701,-125.07395,1210.2,30,226.5,194.4,85.8,4,230.5,
204,1251,E,44° 34.213'N,125°  4.436'W,44.5702167,-125.0739333,1208.8,1,9.5,9.9,104.1,0,9.5,
204,1251,F,44° 34.216'N,125°  4.437'W,44.5702667,-125.07395,1208.8,1,9.5,9.9,104.4,0,9.5,
204,1251,G,44° 34.214'N,125°  4.436'W,44.5702333,-125.0739333,1208.8,2,10.5,11.1,105.8,10.5,21,
204,1251,H,44° 34.209'N,125°  4.451'W,44.57015,-125.0741833,1208.5,0,0,0,,445,445,
204,1252,A,44° 35.167'N,125°  5.569'W,44.5861167,-125.0928167,1039.2,28,259.8,253.6,97.6,0,259.8,
205,1253,A,9° 38.858'N,86° 11.434'W,9.6476333,-86.1905667,4376.3,43,230,148.6,64.6,370,600,
205,1254,A,9° 39.699'N,86° 10.744'W,9.66165,-86.1790667,4182.8,16,140.5,125,89,227,367.5,Hole 1254A ended with jettison of reentry cone.
205,1254,B,9° 39.719'N,86° 10.727'W,9.6619833,-86.1787833,4175.6,0,0,0,,278,278,Hole 1254B initiated when 1254A reentry cone was jettisoned
205,1255,A,9° 39.272'N,86° 11.149'W,9.6545333,-86.1858167,4311.6,4,34,7.2,21.2,123,157,
206,1256,A,6° 44.189'N,91° 56.057'W,6.7364833,-91.9342833,3634.5,1,2.3,2.4,103,0,2.3,
206,1256,B,6° 44.190'N,91° 56.060'W,6.7365,-91.9343333,3634.7,29,251.7,224.1,89.1,0,251.7,
206,1256,C,6° 44.179'N,91° 56.059'W,6.7363167,-91.9343167,3634.7,14,120.2,61.1,50.8,220.1,340.3,
206,1256,D,6° 44.163'N,91° 56.061'W,6.73605,-91.93435,3634.7,73,475.9,227.3,47.8,276.1,752,
207,1257,A,9° 27.230'N,54° 20.518'W,9.4538333,-54.3419667,2951,31,284.7,216.1,75.9,0,284.7,
207,1257,B,9° 27.218'N,54° 20.508'W,9.4536333,-54.3418,2951,27,187.3,116.2,62.1,40,227.3,
207,1257,C,9° 27.206'N,54° 20.495'W,9.4534333,-54.3415833,2951,16,153.9,96.6,62.8,82,235.9,
207,1258,A,9° 26.000'N,54° 43.999'W,9.4333333,-54.7333167,3192.2,50,447.5,375.5,83.9,0,447.5,
207,1258,B,9° 26.000'N,54° 43.982'W,9.4333333,-54.7330333,3192.2,57,453.9,346.1,76.3,7,460.9,
207,1258,C,9° 26.000'N,54° 43.966'W,9.4333333,-54.7327667,3192.2,34,215.2,161.1,74.9,269.8,485,
207,1259,A,9° 17.999'N,54° 11.998'W,9.2999833,-54.1999667,2353.8,60,558.8,372.1,66.6,0,558.8,
207,1259,B,9° 18.048'N,54° 11.945'W,9.3008,-54.1990833,2353.8,25,222.2,153.8,69.2,334,556.2,
207,1259,C,9° 18.024'N,54° 11.969'W,9.3004,-54.1994833,2355.8,19,148.6,118.9,80,405.1,553.7,
207,1260,A,9° 15.948'N,54° 32.633'W,9.2658,-54.5438833,2548.8,54,491.9,391.6,79.6,0,491.9,
