"leg_exp","site","variable","value","other","Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous","sort_old","crunch_old","all_ages2","Latitude_DD","Longitude_DD","program","repository"
"162","907","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",69.2333,-12.6983,"ODP","BCR"
"162","980","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",55.4847833333333,-14.7022333333333,"ODP","BCR"
"162","981","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",55.4773666666667,-14.6508166666667,"ODP","BCR"
"162","981","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",55.4773666666667,-14.6508166666667,"ODP","BCR"
"162","982","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",57.5167,-15.86655,"ODP","BCR"
"162","982","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",57.5167,-15.86655,"ODP","BCR"
"162","982","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",57.5167,-15.86655,"ODP","BCR"
"162","983","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",60.4036333333333,-23.6407166666667,"ODP","BCR"
"162","983","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",60.4036333333333,-23.6407166666667,"ODP","BCR"
"162","984","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",61.4251166666667,-24.0823166666667,"ODP","BCR"
"162","984","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",61.4251166666667,-24.0823166666667,"ODP","BCR"
"162","985","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",66.9415,-6.4502,"ODP","BCR"
"162","985","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",66.9415,-6.4502,"ODP","BCR"
"162","985","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",66.9415,-6.4502,"ODP","BCR"
"162","985","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",66.9415,-6.4502,"ODP","BCR"
"162","986","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",77.3405166666667,9.07773333333333,"ODP","BCR"
"162","986","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",77.3405166666667,9.07773333333333,"ODP","BCR"
"162","987","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",70.4966333333333,-17.9369333333333,"ODP","BCR"
"162","987","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",70.4966333333333,-17.9369333333333,"ODP","BCR"
"162","987","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",70.4966333333333,-17.9369333333333,"ODP","BCR"
"163","988","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",65.70425,-34.8710333333333,"ODP","BCR"
"163","989","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",63.5225833333333,-39.9018833333333,"ODP","BCR"
"163","990","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,"Eocene",NA,NA,NA,NA,"Eocene",63.4728666666667,-39.7801333333333,"ODP","BCR"
"163","990","Eocene","Eocene","HARD ROCK",NA,NA,NA,NA,"Eocene",NA,NA,NA,NA,"Eocene",63.4728666666667,-39.7801333333333,"ODP","BCR"
"164","991","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",32.9836333333333,-75.9300166666667,"ODP","BCR"
"164","991","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",32.9836333333333,-75.9300166666667,"ODP","BCR"
"164","991","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",32.9836333333333,-75.9300166666667,"ODP","BCR"
"164","992","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",32.9757,-75.9160166666667,"ODP","BCR"
"164","992","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",32.9757,-75.9160166666667,"ODP","BCR"
"164","993","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",32.9629833333333,-75.89475,"ODP","BCR"
"164","993","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Miocene",32.9629833333333,-75.89475,"ODP","BCR"
"164","994","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.78565,-75.5458833333333,"ODP","BCR"
"164","994","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.78565,-75.5458833333333,"ODP","BCR"
"164","994","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.78565,-75.5458833333333,"ODP","BCR"
"164","995","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.8035,-75.5223833333333,"ODP","BCR"
"164","995","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.8035,-75.5223833333333,"ODP","BCR"
"164","995","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.8035,-75.5223833333333,"ODP","BCR"
"164","996","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",32.4939666666667,-76.1909166666667,"ODP","BCR"
"164","997","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.8433,-75.4685,"ODP","BCR"
"164","997","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.8433,-75.4685,"ODP","BCR"
"164","997","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.8433,-75.4685,"ODP","BCR"
"165","1000","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",16.55365,-79.8674333333333,"ODP","GCR"
"165","1000","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",16.55365,-79.8674333333333,"ODP","GCR"
"165","1000","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",16.55365,-79.8674333333333,"ODP","GCR"
"165","1001","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1001","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1001","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1001","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1001","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1001","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1001","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",15.7571166666667,-74.91045,"ODP","GCR"
"165","1002","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",10.7061333333333,-65.16935,"ODP","GCR"
"165","998","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",19.4896166666667,-82.9361,"ODP","GCR"
"165","998","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",19.4896166666667,-82.9361,"ODP","GCR"
"165","998","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",19.4896166666667,-82.9361,"ODP","GCR"
"165","998","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",19.4896166666667,-82.9361,"ODP","GCR"
"165","998","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",19.4896166666667,-82.9361,"ODP","GCR"
"165","999","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"165","999","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"165","999","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"165","999","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"165","999","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"165","999","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"165","999","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",12.7439833333333,-78.7393333333333,"ODP","GCR"
"166","1003","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5458,-79.2607,"ODP","BCR"
"166","1003","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5458,-79.2607,"ODP","BCR"
"166","1003","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5458,-79.2607,"ODP","BCR"
"166","1004","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",24.5547,-79.2492,"ODP","BCR"
"166","1004","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",24.5547,-79.2492,"ODP","BCR"
"166","1005","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5626,-79.2357,"ODP","BCR"
"166","1005","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5626,-79.2357,"ODP","BCR"
"166","1005","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5626,-79.2357,"ODP","BCR"
"166","1006","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.3998,-79.459,"ODP","BCR"
"166","1006","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.3998,-79.459,"ODP","BCR"
"166","1006","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.3998,-79.459,"ODP","BCR"
"166","1007","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5044,-79.3223,"ODP","BCR"
"166","1007","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5044,-79.3223,"ODP","BCR"
"166","1007","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",24.5044,-79.3223,"ODP","BCR"
"166","1008","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",23.6107,-79.0835,"ODP","BCR"
"166","1009","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",23.614,-79.05,"ODP","BCR"
"167","1010","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",29.96493,-118.10057,"ODP","GCR"
"167","1010","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",29.96493,-118.10057,"ODP","GCR"
"167","1010","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",29.96493,-118.10057,"ODP","GCR"
"167","1011","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.2803,-117.633,"ODP","GCR"
"167","1011","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.2803,-117.633,"ODP","GCR"
"167","1011","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",31.2803,-117.633,"ODP","GCR"
"167","1012","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",32.2828,-118.384,"ODP","GCR"
"167","1012","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",32.2828,-118.384,"ODP","GCR"
"167","1013","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",32.801,-118.898,"ODP","GCR"
"167","1013","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",32.801,-118.898,"ODP","GCR"
"167","1014","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",32.8332,-119.981,"ODP","GCR"
"167","1014","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",32.8332,-119.981,"ODP","GCR"
"167","1015","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",33.7154,-118.819,"ODP","GCR"
"167","1016","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.5403,-122.276,"ODP","GCR"
"167","1016","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.5403,-122.276,"ODP","GCR"
"167","1016","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",34.5403,-122.276,"ODP","GCR"
"167","1017","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",34.5349,-121.106,"ODP","GCR"
"167","1018","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",36.9897,-123.275,"ODP","GCR"
"167","1018","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",36.9897,-123.275,"ODP","GCR"
"167","1019","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",41.6829,-124.933,"ODP","GCR"
"167","1020","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",41.009,-126.434,"ODP","GCR"
"167","1020","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",41.009,-126.434,"ODP","GCR"
"167","1021","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.0875,-127.783,"ODP","GCR"
"167","1021","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.0875,-127.783,"ODP","GCR"
"167","1021","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",39.0875,-127.783,"ODP","GCR"
"167","1022","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.0808,-125.342,"ODP","GCR"
"167","1022","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",40.0808,-125.342,"ODP","GCR"
"168","1023","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.9173,-128.792,"ODP","GCR"
"168","1024","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.9087,-128.749,"ODP","GCR"
"168","1025","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.8875,-128.648,"ODP","GCR"
"168","1026","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.7627,-127.759,"ODP","GCR"
"168","1027","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",47.7569,-127.73,"ODP","GCR"
"168","1027","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",47.7569,-127.73,"ODP","GCR"
"168","1028","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.858,-128.504,"ODP","GCR"
"168","1029","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.8317,-128.376,"ODP","GCR"
"168","1030","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.8975,-128.561,"ODP","GCR"
"168","1031","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.89,-128.566,"ODP","GCR"
"168","1032","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",47.7796,-128.122,"ODP","GCR"
"169","1033","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",48.590655,-123.50334,"ODP","GCR"
"169","1034","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",48.6332666666667,-123.499988333333,"ODP","GCR"
"169","1035","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",48.433205,-128.681025,"ODP","GCR"
"169","1036","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",48.4566366666667,-128.710515,"ODP","GCR"
"169","1037","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",40.9549866666667,-127.515006666667,"ODP","GCR"
"169","1038","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",40.995425,-127.488108333333,"ODP","GCR"
"169","856","other","NO AGES","NO AGES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",48.4336666666667,-128.680983333333,"ODP","GCR"
"169","857","other","NO AGES","NO AGES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",48.44195,-128.71085,"ODP","GCR"
"169","858","other","NO AGES","NO AGES",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",48.456,-128.70885,"ODP","GCR"
"17","164","Oligocene","Oligocene",NA,NA,NA,"Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Eocene, Cretaceous",13.2017,-161.5167,"DSDP","GCR"
"17","164","Miocene","Miocene",NA,NA,NA,"Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Eocene, Cretaceous",13.2017,-161.5167,"DSDP","GCR"
"17","164","Eocene","Eocene",NA,NA,NA,"Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Eocene, Cretaceous",13.2017,-161.5167,"DSDP","GCR"
"17","164","Cretaceous","Cretaceous",NA,NA,NA,"Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Miocene, Oligocene, Eocene, Cretaceous",13.2017,-161.5167,"DSDP","GCR"
"17","165","Cretaceous","Cretaceous",NA,NA,NA,NA,"Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Oligocene, Eocene, Cretaceous",8.1783,-164.86,"DSDP","GCR"
"17","165","Oligocene","Oligocene",NA,NA,NA,NA,"Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Oligocene, Eocene, Cretaceous",8.1783,-164.86,"DSDP","GCR"
"17","165","Eocene","Eocene",NA,NA,NA,NA,"Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Oligocene, Eocene, Cretaceous",8.1783,-164.86,"DSDP","GCR"
"17","166","Cretaceous","Cretaceous",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",3.7617,-175.08,"DSDP","GCR"
"17","166","Oligocene","Oligocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",3.7617,-175.08,"DSDP","GCR"
"17","166","Eocene","Eocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",3.7617,-175.08,"DSDP","GCR"
"17","166","Miocene","Miocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",3.7617,-175.08,"DSDP","GCR"
"17","166","Pliocene","Pliocene",NA,NA,"Pliocene","Miocene","Oligocene","Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Oligocene, Eocene, Cretaceous",3.7617,-175.08,"DSDP","GCR"
