"Title","Keywords","Creator","Notes","Duration","Special","YouTube.Link","YouTube.Channel","Exp.or.Group"
"Episode SIX - IODP Exp 342 Newfoundland","Core Splitting","Dan Brinkhuis",NA,"00:10:06",NA,"https://www.youtube.com/watch?v=bWOOoqN0Ec8","OceanLeadership","342"
"Episode SIX - IODP Exp 342 Newfoundland","Life at Sea","Dan Brinkhuis",NA,"00:10:06",NA,"https://www.youtube.com/watch?v=bWOOoqN0Ec8","OceanLeadership","342"
"Episode SIX - IODP Exp 342 Newfoundland","Catwalk","Dan Brinkhuis",NA,"00:10:06",NA,"https://www.youtube.com/watch?v=bWOOoqN0Ec8","OceanLeadership","342"
"Episode SIX - IODP Exp 342 Newfoundland","Gangway/Pier","Dan Brinkhuis",NA,"00:10:06",NA,"https://www.youtube.com/watch?v=bWOOoqN0Ec8","OceanLeadership","342"
"Episode SIX - IODP Exp 342 Newfoundland","Interviews/Career Paths","Dan Brinkhuis",NA,"00:10:06",NA,"https://www.youtube.com/watch?v=bWOOoqN0Ec8","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Catwalk","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Science","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Derrick","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Reefer","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Interviews/Career Paths","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Core Splitting","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Labs","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode THREE - IODP 342 Newfoundland","Core Flow","Dan Brinkhuis",NA,"00:10:17","Eocene Invasion","https://www.youtube.com/watch?v=_qtvK35YhNE","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Labs","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Core Splitting","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Life at Sea","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Catwalk","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Steel Beach","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Ocean","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Science","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Derrick","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Bridge","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Interviews/Career Paths","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Episode TWO - IODP 342 Newfoundland","Drilling/Rigfloor","Dan Brinkhuis",NA,"00:10:20","Eocene Invasion","https://www.youtube.com/watch?v=IgouMVdqLDI","OceanLeadership","342"
"Exp 341 Interview with Mix","Science","TAS",NA,"00:03:31",NA,"https://www.youtube.com/watch?v=KttwIoJniqs","OceanLeadership","341"
"Exp 341 Interview with Mix","Interviews/Career Paths","TAS",NA,"00:03:31",NA,"https://www.youtube.com/watch?v=KttwIoJniqs","OceanLeadership","341"
"Exp 341 Seismic Profiles with Worthington","Science","TAS",NA,"00:03:52",NA,"https://www.youtube.com/watch?v=xBxCW1yzveg","OceanLeadership","341"
"Exp 341 Seismic Profiles with Worthington","Interviews/Career Paths","TAS",NA,"00:03:52",NA,"https://www.youtube.com/watch?v=xBxCW1yzveg","OceanLeadership","341"
"EXP 344 EPISODE TWO (biostratigraphy & paleomagnetism)","Interviews/Career Paths","Thanos Fatouros",NA,"00:08:54",NA,"https://www.youtube.com/watch?v=t0Cj6sAt3mM","OceanLeadership","344"
"EXP 344 EPISODE TWO (biostratigraphy & paleomagnetism)","Science","Thanos Fatouros",NA,"00:08:54",NA,"https://www.youtube.com/watch?v=t0Cj6sAt3mM","OceanLeadership","344"
"Exp 367 Day 1","Labs",NA,NA,"00:00:27",NA,"unavailable - contact JRSO/USSSP","NA","367"
"Exp 367 Day 1","Gangway/Pier",NA,NA,"00:00:27",NA,"unavailable - contact JRSO/USSSP","NA","367"
"Exp 367 Day 1","Drilling/Rigfloor",NA,NA,"00:00:27",NA,"unavailable - contact JRSO/USSSP","NA","367"
"Exp 367 Day 1","Catwalk",NA,NA,"00:00:27",NA,"unavailable - contact JRSO/USSSP","NA","367"
"Exp 367 Day 1","Derrick",NA,NA,"00:00:27",NA,"unavailable - contact JRSO/USSSP","NA","367"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Ocean",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Labs",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Bridge",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Moonpool",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Interviews/Career Paths",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Gangway/Pier",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Drilling/Rigfloor",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Catwalk",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Derrick",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 374 Ross Sea West Antarctic Ice Sheet History Trailer","Science",NA,NA,"00:02:23",NA,"https://www.youtube.com/watch?v=yK2rA6Le0Zc","The JOIDES Resolution","374"
"Exp 375 - a micro-paleontologist","Science",NA,NA,"00:03:09",NA,"https://www.youtube.com/watch?v=xKY-cu4O1_w","The JOIDES Resolution","375"
"EXP 375 - Hikurangi Subduction Zone Science objectives","Science",NA,NA,"00:05:02",NA,"https://www.youtube.com/watch?v=UB47blUKENg","The JOIDES Resolution","375"
"EXP 375 - Hikurangi Subduction Zone Science objectives","Drilling/Rigfloor",NA,NA,"00:05:02",NA,"https://www.youtube.com/watch?v=UB47blUKENg","The JOIDES Resolution","375"
"EXP 375 - Hikurangi Subduction Zone Science objectives","Labs",NA,NA,"00:05:02",NA,"https://www.youtube.com/watch?v=UB47blUKENg","The JOIDES Resolution","375"
"EXP 375 - Hikurangi Subduction Zone Science objectives","Interviews/Career Paths",NA,NA,"00:05:02",NA,"https://www.youtube.com/watch?v=UB47blUKENg","The JOIDES Resolution","375"
"EXP 375 - Hikurangi Subduction Zone Science objectives","Ocean",NA,NA,"00:05:02",NA,"https://www.youtube.com/watch?v=UB47blUKENg","The JOIDES Resolution","375"
"Exp 375 - Installing a subseafloor observatory","Science",NA,NA,"00:03:50",NA,"https://www.youtube.com/watch?v=9K28uwkFeIE","The JOIDES Resolution","375"
"Exp 375 - pressure tubing (umbilical)","Moonpool",NA,NA,"00:02:36",NA,"https://www.youtube.com/watch?v=hdCaTaH0-x8","The JOIDES Resolution","375"
"Exp 375 - seismic reflection imaging","Interviews/Career Paths",NA,NA,"00:04:06",NA,"https://www.youtube.com/watch?v=YlHZHbc4KWU","The JOIDES Resolution","375"
"Exp 375 - seismic reflection imaging","Science",NA,NA,"00:04:06",NA,"https://www.youtube.com/watch?v=YlHZHbc4KWU","The JOIDES Resolution","375"
"Exp 375 - snowflakes and constellations","Labs",NA,NA,"00:03:55",NA,"https://www.youtube.com/watch?v=OvmE8yz1K60","The JOIDES Resolution","375"
"Exp 375 - snowflakes and constellations","Science",NA,NA,"00:03:55",NA,"https://www.youtube.com/watch?v=OvmE8yz1K60","The JOIDES Resolution","375"
"Exp 375 to the seafloor","Moonpool",NA,NA,"00:01:33","FFF","https://www.youtube.com/watch?v=PHxd25iEbRY","The JOIDES Resolution","375"
"EXP 395 Bringing up the Core","Drilling/Rigfloor","Jennifer C. Field",NA,"00:04:57",NA,"https://www.youtube.com/watch?v=hP4RBqhi7T0","The JOIDES Resolution","395"
"EXP 395 Bringing up the Core","Derrick","Jennifer C. Field",NA,"00:04:57",NA,"https://www.youtube.com/watch?v=hP4RBqhi7T0","The JOIDES Resolution","395"
"EXP 395 Splitting the Core","Core Flow","Jennifer C. Field",NA,"00:02:50","GCR","https://www.youtube.com/watch?v=HnKzW5550Ng","The JOIDES Resolution","395"
"EXP 395 Splitting the Core","Labs","Jennifer C. Field",NA,"00:02:50","GCR","https://www.youtube.com/watch?v=HnKzW5550Ng","The JOIDES Resolution","395"
"EXP 395 Splitting the Core","Reefer","Jennifer C. Field",NA,"00:02:50","GCR","https://www.youtube.com/watch?v=HnKzW5550Ng","The JOIDES Resolution","395"
"EXP 395 Splitting the Core","Core Splitting","Jennifer C. Field",NA,"00:02:50","GCR","https://www.youtube.com/watch?v=HnKzW5550Ng","The JOIDES Resolution","395"
"EXP 395 Whole Core Analysis","Labs","Jennifer C. Field",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=WetPXqH60rs","The JOIDES Resolution","395"
"EXP 395 Whole Core Analysis","Core Flow","Jennifer C. Field",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=WetPXqH60rs","The JOIDES Resolution","395"
"EXP 395 Whole Core Analysis","Catwalk","Jennifer C. Field",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=WetPXqH60rs","The JOIDES Resolution","395"
"EXP 400 OPEN HOUSE 09 30 23","Drilling/Rigfloor",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Ocean",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Catwalk",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Core Splitting",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Derrick",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Interviews/Career Paths",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Core Flow",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Labs",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Bridge",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Science",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Life at Sea",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"EXP 400 OPEN HOUSE 09 30 23","Life Boats",NA,NA,"00:53:44","pet wall","https://www.youtube.com/watch?v=7s0dS4RTr-A","The JOIDES Resolution","400"
"Exp. 341 Cool Core Finds Pyrite!","Core Flow","TAS",NA,"00:01:06",NA,"https://www.youtube.com/watch?v=537SG5ioKbQ","OceanLeadership","341"
"Exp. 341 Cool Core Finds Pyrite!","Science","TAS",NA,"00:01:06",NA,"https://www.youtube.com/watch?v=537SG5ioKbQ","OceanLeadership","341"
"Exp. 341 Departure from Victoria with Gulick and Jaeger","Interviews/Career Paths","TAS",NA,"00:02:19",NA,"https://www.youtube.com/watch?v=yficngLXzcU","OceanLeadership","341"
"Exp. 341 Departure from Victoria with Gulick and Jaeger","Ocean","TAS",NA,"00:02:19",NA,"https://www.youtube.com/watch?v=yficngLXzcU","OceanLeadership","341"
"Exp. 341 Departure from Victoria with Gulick and Jaeger","Steel Beach","TAS",NA,"00:02:19",NA,"https://www.youtube.com/watch?v=yficngLXzcU","OceanLeadership","341"
"Exp. 341 Departure from Victoria with Gulick and Jaeger","Derrick","TAS",NA,"00:02:19",NA,"https://www.youtube.com/watch?v=yficngLXzcU","OceanLeadership","341"
"Exp. 341 Measuring the Earth's Paleomagnetic Field","Interviews/Career Paths","TAS",NA,"00:01:08",NA,"https://www.youtube.com/watch?v=cf5wyppghmg","OceanLeadership","341"
"Exp. 341 Measuring the Earth's Paleomagnetic Field","Labs","TAS",NA,"00:01:08",NA,"https://www.youtube.com/watch?v=cf5wyppghmg","OceanLeadership","341"
"Exp. 341 Measuring the Earth's Paleomagnetic Field","Science","TAS",NA,"00:01:08",NA,"https://www.youtube.com/watch?v=cf5wyppghmg","OceanLeadership","341"
"Exp. 351 Flash Mob","Reefer","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Drilling/Rigfloor","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Helipad","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Steel Beach","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Life at Sea","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Derrick","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Labs","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Flash Mob","Catwalk","Adam Bogus",NA,"00:05:05",NA,"https://www.youtube.com/watch?v=JTeZPWACnRs","OceanLeadership","351"
"Exp. 351 Rough Transit","Ocean",NA,NA,"00:00:28",NA,"https://www.youtube.com/watch?v=fLuso6HDuhw","OceanLeadership","351"
"Exp. 351 Rough Transit","Marine Life",NA,NA,"00:00:28",NA,"https://www.youtube.com/watch?v=fLuso6HDuhw","OceanLeadership","351"
"Exp. 351 Rough Transit","Steel Beach",NA,NA,"00:00:28",NA,"https://www.youtube.com/watch?v=fLuso6HDuhw","OceanLeadership","351"
"Exp. 351 Story of a Scientist Alex Bandini","Interviews/Career Paths","Adam Bogus",NA,"00:01:41",NA,"https://www.youtube.com/watch?v=sg3hK8zhaFc","OceanLeadership","351"
"Exp. 351 Story of a Scientist Alex Bandini","Labs","Adam Bogus",NA,"00:01:41",NA,"https://www.youtube.com/watch?v=sg3hK8zhaFc","OceanLeadership","351"
"Exp. 351 Story of a Scientist Clara Sena","Catwalk","Adam Bogus",NA,"00:01:50",NA,"https://www.youtube.com/watch?v=_J1b_lls6FY","OceanLeadership","351"
"Exp. 351 Story of a Scientist Clara Sena","Life at Sea","Adam Bogus",NA,"00:01:50",NA,"https://www.youtube.com/watch?v=_J1b_lls6FY","OceanLeadership","351"
"Exp. 351 Story of a Scientist Clara Sena","Labs","Adam Bogus",NA,"00:01:50",NA,"https://www.youtube.com/watch?v=_J1b_lls6FY","OceanLeadership","351"
"Exp. 351 Story of a Scientist Clara Sena","Ocean","Adam Bogus",NA,"00:01:50",NA,"https://www.youtube.com/watch?v=_J1b_lls6FY","OceanLeadership","351"
"Exp. 351 Story of a Scientist Clara Sena","Interviews/Career Paths","Adam Bogus",NA,"00:01:50",NA,"https://www.youtube.com/watch?v=_J1b_lls6FY","OceanLeadership","351"
"Exp. 351 The Life of a Core","Labs","Adam Bogus",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=5c8Bng0tmDw","OceanLeadership","351"
"Exp. 351 The Life of a Core","Drilling/Rigfloor","Adam Bogus",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=5c8Bng0tmDw","OceanLeadership","351"
"Exp. 351 The Life of a Core","Core Flow","Adam Bogus",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=5c8Bng0tmDw","OceanLeadership","351"
"Exp. 351 The Life of a Core","Core Splitting","Adam Bogus",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=5c8Bng0tmDw","OceanLeadership","351"
"Exp. 351 The Life of a Core","Catwalk","Adam Bogus",NA,"00:01:54",NA,"https://www.youtube.com/watch?v=5c8Bng0tmDw","OceanLeadership","351"
"Exp. 351 VIT Retraction","Drilling/Rigfloor","Adam Bogus",NA,"00:00:39","VIT","https://www.youtube.com/watch?v=-R2VxO3AUuk","OceanLeadership","351"
"Exp. 375 - Installing a subseafloor observatory (C)","Science",NA,NA,"00:03:50",NA,"https://www.youtube.com/watch?v=Ddux0N0Eo-0","The JOIDES Resolution","375"
"EXP344_EPISODE_ONE (intro to CRISP project)","Interviews/Career Paths","Thanos Fatouros",NA,"00:09:55",NA,"https://www.youtube.com/watch?v=Tox8MdGIBSw","OceanLeadership","344"
"EXP344_EPISODE_ONE (intro to CRISP project)","Ocean","Thanos Fatouros",NA,"00:09:55",NA,"https://www.youtube.com/watch?v=Tox8MdGIBSw","OceanLeadership","344"
"EXP344_EPISODE_ONE (intro to CRISP project)","Science","Thanos Fatouros",NA,"00:09:55",NA,"https://www.youtube.com/watch?v=Tox8MdGIBSw","OceanLeadership","344"
"EXP354 Trailer: Source to sink","Catwalk","Lisa Strong",NA,"00:02:24",NA,"https://www.youtube.com/watch?v=pJ_9Vnc0y8c","OceanLeadership","354"
"EXP354 Trailer: Source to sink","Derrick","Lisa Strong",NA,"00:02:24",NA,"https://www.youtube.com/watch?v=pJ_9Vnc0y8c","OceanLeadership","354"
"EXP354 Trailer: Source to sink","Interviews/Career Paths","Lisa Strong",NA,"00:02:24",NA,"https://www.youtube.com/watch?v=pJ_9Vnc0y8c","OceanLeadership","354"
"EXP354 Trailer: Source to sink","Drilling/Rigfloor","Lisa Strong",NA,"00:02:24",NA,"https://www.youtube.com/watch?v=pJ_9Vnc0y8c","OceanLeadership","354"
"EXP354 Trailer: Source to sink","Ocean","Lisa Strong",NA,"00:02:24",NA,"https://www.youtube.com/watch?v=pJ_9Vnc0y8c","OceanLeadership","354"
"EXP354 Trailer: Source to sink","Science","Lisa Strong",NA,"00:02:24",NA,"https://www.youtube.com/watch?v=pJ_9Vnc0y8c","OceanLeadership","354"
"Exp375 - CORK wellhead","Moonpool",NA,NA,"00:02:25",NA,"https://www.youtube.com/watch?v=HOgExZ74fx8","The JOIDES Resolution","375"
"Exp375 - CORK wellhead","Science",NA,NA,"00:02:25",NA,"https://www.youtube.com/watch?v=HOgExZ74fx8","The JOIDES Resolution","375"
"Exp375 - CORK wellhead","Ocean",NA,NA,"00:02:25",NA,"https://www.youtube.com/watch?v=HOgExZ74fx8","The JOIDES Resolution","375"
"Exp375 - welder cuts cable","Moonpool","Julia Morgan",NA,"00:00:20",NA,"https://www.youtube.com/watch?v=ELTOGC9bTEY","The JOIDES Resolution","375"
"Exp379_Wellner_HoustonNPR_radio-interview","Interviews/Career Paths","Houston Matters - NPR",NA,"00:14:47",NA,"unavailable - contact JRSO/USSSP","NA","379"
"Exp379_Wellner_HoustonNPR_radio-interview","Science","Houston Matters - NPR",NA,"00:14:47",NA,"unavailable - contact JRSO/USSSP","NA","379"
"Expedition 327 Borehole Observatories in the Deep Ocean","Derrick","K. Interbitzen/A. Fisher","no sound","00:04:35","VIT","unavailable - contact JRSO/USSSP","NA","327"
"Expedition 327 Borehole Observatories in the Deep Ocean","Drilling/Rigfloor","K. Interbitzen/A. Fisher","no sound","00:04:35","VIT","unavailable - contact JRSO/USSSP","NA","327"
